genome	dnaG	gyrB	rpoB	u_dnaG	u_gyrB	u_rpoB	n_dnaG	n_gyrB	n_rpoB	rho	ab	filter.min.ab	domain	phylum	class	order	family	genus	species	mgyg	num.anno	redundant	nice_name	nr	nice.species
GUT_GENOME090944	GUT_GENOME090944_00638	GUT_GENOME090944_01011	GUT_GENOME090944_01006	0.00500667333508334	0.0917362914983589	0.452003634858201	0	0	22	0.615886144239898	0.182915533230548	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-01185	833	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME172369	GUT_GENOME172369_01087	GUT_GENOME172369_00384	GUT_GENOME172369_01315	0.54047603548455	0.35291151735065	0.522798087376301	43	26	39	0.68116781486275	0.4720618800705	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-917	CAG-349	CAG-349 sp003539515	MGYG-HGUT-02831	831	TRUE	CAG-349 sp003539515 (Clostridia class)	FALSE	CAG-349 sp.
GUT_GENOME260239	GUT_GENOME260239_00509	GUT_GENOME260239_00194	GUT_GENOME260239_01233	0.00153685114317297	0.001675324601819	0.00271402561625997	0	0	0	0.634745935119286	0.00197540045375065	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-710		MGYG-HGUT-04228	829	TRUE	CAG-710 sp. (Bacilli class)	FALSE	CAG-710 sp.
GUT_GENOME214106	GUT_GENOME214106_01703	GUT_GENOME214106_00804	GUT_GENOME214106_00127	0.294223443020887	0.244404367024758	0.637446926669159	10	7	35	0.724406262795301	0.392024912238268	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-267	CAG-267 sp001917135	MGYG-HGUT-03217	828	TRUE	CAG-267 sp001917135 (Alphaproteobacteria class)	FALSE	CAG-267 sp.
GUT_GENOME235551	GUT_GENOME235551_01595	GUT_GENOME235551_00620	GUT_GENOME235551_01345	0.22587672004792	0.449554684550914	2.50625088795743	2	4	189	0.740026611207698	1.06056076418542	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp003525075	MGYG-HGUT-03481	824	TRUE	CAG-269 sp003525075 (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME049452	GUT_GENOME020894_00330	GUT_GENOME049452_01313	GUT_GENOME049452_00276	0.29539069057362	0.00701317099688586	1.04047607459655	9	0	68	0.585758558251128	0.447626645389019	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245		MGYG-HGUT-00945	821	TRUE	CAG-245 sp. (Clostridia class)	FALSE	CAG-245 sp.
GUT_GENOME281441	GUT_GENOME281441_00620	GUT_GENOME281441_01165	GUT_GENOME281441_00028	0.099959670790478	0.113337587422683	0.471711064325156	4	4	36	0.679022650731745	0.228336107512772	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	CAG-245 sp000434195	MGYG-HGUT-04534	821	TRUE	CAG-245 sp000434195 (Clostridia class)	FALSE	CAG-245 sp.
GUT_GENOME258969	GUT_GENOME258969_00657	GUT_GENOME152049_01535	GUT_GENOME258969_00152	0.0401866553662487	0.364007112822478	1.46814758995833	1	11	98	0.652539214930425	0.624113786049019	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp001916005	MGYG-HGUT-04191	814	TRUE	CAG-269 sp001916005 (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME047905	GUT_GENOME247220_00047	GUT_GENOME047905_00247	GUT_GENOME047905_00445	0.0125703596829406	0.0136680341895529	0.0296337950914971	0	0	0	0.686215451547053	0.0186240629879969	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-314	CAG-314	CAG-314 sp000437915	MGYG-HGUT-00933	807	TRUE	CAG-314 sp000437915 (Clostridia class)	FALSE	CAG-314 sp.
GUT_GENOME114231	GUT_GENOME114231_00083	GUT_GENOME114231_00563	GUT_GENOME114231_00081	0.00962158151890209	0.00606846685841206	0.0294813160407798	0	0	0	0.670393582179096	0.015057121472698	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-557	CAG-557 sp000435275	MGYG-HGUT-01901	804	TRUE	CAG-557 sp000435275 (Acutalibacteraceae family)	FALSE	CAG-557 sp.
GUT_GENOME266340	GUT_GENOME266340_00344	GUT_GENOME266340_01267	GUT_GENOME281910_00935	0.0113486335991518	0.103284670716611	0.179221797747247	0	2	6	0.666444489001244	0.0979517006876699	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp000438355	MGYG-HGUT-04319	799	TRUE	CAG-273 sp000438355 (Clostridia class)	FALSE	CAG-273 sp.
GUT_GENOME142522	GUT_GENOME142522_00536	GUT_GENOME234296_01215	GUT_GENOME239670_01703	3.16029766997293	14.6373378281422	26.7824738260201	170	635	818	0.796290877181882	14.8600364413784	TRUE	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	MGYG-HGUT-02395	794	FALSE	Bifidobacterium adolescentis	TRUE	B. adolescentis
GUT_GENOME095971	GUT_GENOME095971_01278	GUT_GENOME095971_00844	GUT_GENOME095971_00065	2.82668092420392	5.31028177451374	17.1555494054619	149	367	913	0.937664257586496	8.43083736805985	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	MGYG-HGUT-01302	794	FALSE	Alistipes putredinis	TRUE	A. putredinis
GUT_GENOME251013	GUT_GENOME251013_01014	GUT_GENOME253237_01172	GUT_GENOME253237_00585	0.0719293739033982	0.0907429043336432	0.12061878176032	2	2	3	0.673432810417919	0.0944303533324538	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465		MGYG-HGUT-03935	791	TRUE	CAG-465 sp. (Clostridia class)	FALSE	CAG-465 sp.
GUT_GENOME252752	GUT_GENOME252752_01173	GUT_GENOME170510_00472	GUT_GENOME252752_00145	0.0199745444631339	0.0291527652676426	0.107363851210684	1	1	9	0.648255375573328	0.0521637203138202	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-877		MGYG-HGUT-03981	790	TRUE	CAG-877 sp. (Bacilli class)	FALSE	CAG-877 sp.
GUT_GENOME261530	GUT_GENOME261530_00230	GUT_GENOME261530_00962	GUT_GENOME261530_00504	0.0034474231941718	0.0446670809789571	0.129554296798837	0	2	8	0.646710022907265	0.059222933657322	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273		MGYG-HGUT-04260	790	TRUE	CAG-273 sp. (Clostridia class)	FALSE	CAG-273 sp.
GUT_GENOME180601	GUT_GENOME081368_00929	GUT_GENOME163846_01065	GUT_GENOME202428_00227	3.20131682739162	8.74207082110783	17.6562751142075	202	549	1324	0.577392044474385	9.86655425423565	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-02928	778	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME268596	GUT_GENOME268596_00496	GUT_GENOME025243_00319	GUT_GENOME268596_00950	0.0130152613757229	0.018822524042047	0.0953343878423492	0	0	3	0.649724878612118	0.0423907244200397	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-451		MGYG-HGUT-04342	775	TRUE	CAG-451 sp. (Bacilli class)	FALSE	CAG-451 sp.
GUT_GENOME150801	GUT_GENOME150801_00202	GUT_GENOME260425_01193	GUT_GENOME150801_00264	0.00406522509319317	0.131805753391596	0.0835329319344901	0	2	4	0.614249500810068	0.0731346368064264	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354		MGYG-HGUT-02572	772	TRUE	CAG-354 sp. (Clostridia class)	FALSE	CAG-354 sp.
GUT_GENOME271927	GUT_GENOME270871_00132	GUT_GENOME261409_00079	GUT_GENOME120712_00600	0.601327668620619	1.02271325319071	1.09576246584132	30	74	76	0.654113354509891	0.90660112921755	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460		MGYG-HGUT-04393	766	TRUE	CAG-460 sp. (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME275558	GUT_GENOME275558_00364	GUT_GENOME275558_00611	GUT_GENOME275558_00573	0.00605539161044306	0.00626939239473544	0.00911391582627487	0	0	0	0.659013068427772	0.00714623327715112	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-793	CAG-793 sp000433915	MGYG-HGUT-04452	764	TRUE	CAG-793 sp000433915 (Clostridia class)	FALSE	CAG-793 sp.
GUT_GENOME251924	GUT_GENOME251924_00305	GUT_GENOME251924_00780	GUT_GENOME251924_01010	0.00881110852968355	0.00891370863728356	0.0115785012817126	0	0	0	0.649926530087225	0.00976777281622657	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-552	CAG-552	CAG-552 sp000435495	MGYG-HGUT-03960	764	TRUE	CAG-552 sp000435495 (Clostridia class)	FALSE	CAG-552 sp.
GUT_GENOME269304	GUT_GENOME269304_01023	GUT_GENOME256853_00334	GUT_GENOME269304_00741	0.043333160628964	1.00572276963474	2.57125536041485	0	58	153	0.629612378581227	1.20677043022618	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302		MGYG-HGUT-04355	755	TRUE	CAG-302 sp. (Bacilli class)	FALSE	CAG-302 sp.
GUT_GENOME153922	GUT_GENOME153922_00295	GUT_GENOME153922_00649	GUT_GENOME153922_00835	0.00546456213931814	0.0128339484395616	0.0131932567076108	0	0	0	0.636854618730425	0.0104972557621635	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	CAG-878	CAG-878 sp000432255	MGYG-HGUT-02607	755	TRUE	CAG-878 sp000432255 (Bacilli class)	FALSE	CAG-878 sp.
GUT_GENOME257836	GUT_GENOME257836_01220	GUT_GENOME257836_00017	GUT_GENOME257836_00106	0.186524638751237	0.60662720036581	1.28690941004924	3	41	79	0.718906064593402	0.693353749722096	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp003534295	MGYG-HGUT-04155	754	TRUE	CAG-273 sp003534295 (Clostridia class)	FALSE	CAG-273 sp.
GUT_GENOME256412	GUT_GENOME256412_00411	GUT_GENOME256853_00334	GUT_GENOME269304_00741	0.024633235914266	1.00572276963474	2.57125536041485	0	58	153	0.622117894087595	1.20053712198795	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302		MGYG-HGUT-04101	747	TRUE	CAG-302 sp. (Bacilli class)	FALSE	CAG-302 sp.
GUT_GENOME284603	GUT_GENOME133022_00133	GUT_GENOME284603_00508	GUT_GENOME133022_00966	0.182875022020614	0.183747712229503	0.24478571175329	4	5	6	0.700634989485514	0.203802815334469	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-433	CAG-433		MGYG-HGUT-04601	743	TRUE	CAG-433 sp. (Bacilli class)	FALSE	CAG-433 sp.
GUT_GENOME238905	GUT_GENOME139828_01073	GUT_GENOME238905_00824	GUT_GENOME238905_00752	0.336660868205019	0.0221988277871947	0.00712275520290955	18	0	0	0.605696671298646	0.121994150398374	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-433	CAG-594		MGYG-HGUT-03659	742	TRUE	CAG-594 sp. (Bacilli class)	FALSE	CAG-594 sp.
GUT_GENOME015181	GUT_GENOME015181_01180	GUT_GENOME015181_00014	GUT_GENOME203607_00319	0.00786090521805285	0.0134337508553713	0.0284119273577503	0	0	0	0.655848508946805	0.0165688611437248	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-762	CAG-762 sp000432575	MGYG-HGUT-00540	735	TRUE	CAG-762 sp000432575 (Bacilli class)	FALSE	CAG-762 sp.
GUT_GENOME102559	GUT_GENOME102559_00246	GUT_GENOME102559_00065	GUT_GENOME102559_00391	0.00468368731565784	0.00701526077155283	0.00823149788921853	0	0	0	0.648057667565577	0.00664348199214307	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611			MGYG-HGUT-01672	731	TRUE	Bacilli class microbe	FALSE	
GUT_GENOME254516	GUT_GENOME254516_00699	GUT_GENOME254516_00170	GUT_GENOME254516_00128	0.00834400914665619	0.0200870947270843	0.0240283772874171	0	0	0	0.659252545448127	0.0174864937203859	FALSE	Bacteria	Firmicutes	Bacilli	RF39	UBA5348	CAG-1193		MGYG-HGUT-04038	728	TRUE	CAG-1193 sp. (Bacilli class)	FALSE	CAG-1193 sp.
GUT_GENOME170057	GUT_GENOME170057_00384	GUT_GENOME170057_00103	GUT_GENOME047426_00677	0.35481399409651	0.619828044695206	1.36228217091821	17	39	78	0.69498890351915	0.778974736569975	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp000435755	MGYG-HGUT-02796	723	TRUE	CAG-273 sp000435755 (Clostridia class)	FALSE	CAG-273 sp.
GUT_GENOME090940	GUT_GENOME090940_01165	GUT_GENOME271916_00201	GUT_GENOME090940_00149	0.00996908982187214	0.0133274616441732	0.052496337758867	0	0	2	0.661605147114455	0.0252642964083041	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	UBA7057		MGYG-HGUT-01184	720	TRUE	UBA7057 sp. (Bacilli class)	FALSE	UBA7057 sp.
GUT_GENOME047426	GUT_GENOME047426_00336	GUT_GENOME170057_00103	GUT_GENOME047426_00677	0.143916330811045	0.619828044695206	1.36228217091821	7	39	78	0.664973829056795	0.70867551547482	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp000437855	MGYG-HGUT-00929	709	TRUE	CAG-273 sp000437855 (Clostridia class)	FALSE	CAG-273 sp.
GUT_GENOME260707	GUT_GENOME260707_00238	GUT_GENOME269121_01146	GUT_GENOME269121_00699	0.0570073785281869	0.215338990950039	0.370673851606858	0	10	23	0.677901775820958	0.214340073695028	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460		MGYG-HGUT-04242	703	TRUE	CAG-460 sp. (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME139895	GUT_GENOME251199_00243	GUT_GENOME251199_00430	GUT_GENOME251199_00308	0.0807349536882178	0.169868692070799	1.47366323940741	0	3	98	0.698811698507226	0.574755628388809	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302		MGYG-HGUT-02259	703	TRUE	CAG-302 sp. (Bacilli class)	FALSE	CAG-302 sp.
GUT_GENOME029635	GUT_GENOME029635_00711	GUT_GENOME029635_00959	GUT_GENOME029635_01257	0.0690653124474315	0.0756110504458996	0.119642377129461	3	3	5	0.687147630732918	0.088106246674264	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-417	CAG-417 sp000432835	MGYG-HGUT-00784	698	TRUE	CAG-417 sp000432835 (Bacilli class)	FALSE	CAG-417 sp.
GUT_GENOME247624	GUT_GENOME245498_00776	GUT_GENOME065655_00457	GUT_GENOME244134_00099	0.071172535560255	0.0668781983418396	0.11876705144544	6	6	7	0.647708037255791	0.0856059284491782	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas		MGYG-HGUT-03897	697	TRUE	Porphyromonas sp.	FALSE	Porphyromonas sp.
GUT_GENOME275208	GUT_GENOME275208_01143	GUT_GENOME275208_00269	GUT_GENOME275208_00401	0.0114672053943966	0.00910914724867324	0.016701132041948	0	0	0	0.645844871023871	0.0124258282283393	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465	CAG-465 sp000433335	MGYG-HGUT-04446	695	TRUE	CAG-465 sp000433335 (Clostridia class)	FALSE	CAG-465 sp.
GUT_GENOME253209	GUT_GENOME253209_01327	GUT_GENOME285288_00449	GUT_GENOME253209_01209	0.019475320732202	0.014379985200446	0.0492741253482304	0	0	1	0.655405738233563	0.0277098104269595	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-605	CAG-605 sp000433475	MGYG-HGUT-03998	690	TRUE	CAG-605 sp000433475 (Bacilli class)	FALSE	CAG-605 sp.
GUT_GENOME106118	GUT_GENOME106118_01154	GUT_GENOME106118_00077	GUT_GENOME106118_00920	0.0269549909890534	0.074501413749484	0.222032247178759	0	6	15	0.655582063095192	0.107829550639099	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-1000	CAG-1000 sp000436975	MGYG-HGUT-01752	689	TRUE	CAG-1000 sp000436975 (Bacilli class)	FALSE	CAG-1000 sp.
GUT_GENOME275252	GUT_GENOME275252_00786	GUT_GENOME275252_00989	GUT_GENOME275252_00764	0.0215237603428168	0.704927266795178	1.05085416994518	0	47	74	0.653038608454804	0.592435065694392	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460	CAG-460 sp000438075	MGYG-HGUT-04447	685	TRUE	CAG-460 sp000438075 (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME117373	GUT_GENOME117373_00116	GUT_GENOME117373_00516	GUT_GENOME117373_00179	0.0442507038484771	0.0621910469738312	0.0666844404502797	1	3	3	0.662986415262635	0.057708730424196	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA3631		MGYG-HGUT-01959	680	TRUE	UBA3631 sp. (Bacilli class)	FALSE	UBA3631 sp.
GUT_GENOME258224	GUT_GENOME258224_00423	GUT_GENOME258224_00666	GUT_GENOME258224_00934	0.00793936688988689	0.00488219849489676	0.00793033185920781	0	0	0	0.65795579330261	0.00691729908133049	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA5026		MGYG-HGUT-04162	671	TRUE	UBA5026 sp. (Bacilli class)	FALSE	UBA5026 sp.
GUT_GENOME245185	GUT_GENOME245185_00670	GUT_GENOME245185_00513	GUT_GENOME245185_00437	0.00358123381469588	0.00649958930730325	0.00310251842664331	0	0	0	0.644200215654691	0.00439444718288081	FALSE	Bacteria	Firmicutes	Bacilli	RF39	UBA5348	CAG-1193	CAG-1193 sp000436255	MGYG-HGUT-03832	670	TRUE	CAG-1193 sp000436255 (Bacilli class)	FALSE	CAG-1193 sp.
GUT_GENOME265378	GUT_GENOME265378_00402	GUT_GENOME265378_00248	GUT_GENOME265378_00213	0.00424964585860261	0.0066415970412268	0.00426806418675894	0	0	0	0.648135656365337	0.00505310236219612	FALSE	Bacteria	Firmicutes	Bacilli	RF39	UBA5348	CAG-1193		MGYG-HGUT-04299	663	TRUE	CAG-1193 sp. (Bacilli class)	FALSE	CAG-1193 sp.
GUT_GENOME120712	GUT_GENOME120712_00387	GUT_GENOME275252_00989	GUT_GENOME120712_00600	0.0267409673960847	0.704927266795178	1.09576246584132	0	47	76	0.667854561220326	0.609143566677528	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460		MGYG-HGUT-02002	663	TRUE	CAG-460 sp. (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME269121	GUT_GENOME269121_01023	GUT_GENOME269121_01146	GUT_GENOME269121_00699	0.19020357217193	0.215338990950039	0.370673851606858	10	10	23	0.696922319905931	0.258738804909609	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460	CAG-460 sp000437315	MGYG-HGUT-04352	662	TRUE	CAG-460 sp000437315 (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME279170	GUT_GENOME279170_00732	GUT_GENOME261409_00079	GUT_GENOME120712_00600	0.143662476798832	1.02271325319071	1.09576246584132	5	74	76	0.685959441744317	0.754046065276954	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460	CAG-460 sp000437355	MGYG-HGUT-04507	662	TRUE	CAG-460 sp000437355 (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME009565	GUT_GENOME009565_00111	GUT_GENOME009565_00660	GUT_GENOME009565_00713	0.0513533877207901	0.0300255244909937	0.0785477803636535	2	0	3	0.658885559408768	0.0533088975251458	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-710	CAG-710 sp000432595	MGYG-HGUT-00419	662	TRUE	CAG-710 sp000432595 (Bacilli class)	FALSE	CAG-710 sp.
GUT_GENOME270871	GUT_GENOME270871_01152	GUT_GENOME270871_01318	GUT_GENOME270871_00310	0.0722015425269296	0.328031108372712	0.604158618695462	0	23	43	0.663269099768071	0.334797089865035	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-628	CAG-628 sp000438415	MGYG-HGUT-04379	658	TRUE	CAG-628 sp000438415 (Bacilli class)	FALSE	CAG-628 sp.
GUT_GENOME255956	GUT_GENOME255956_00156	GUT_GENOME255956_00803	GUT_GENOME255956_00047	0.00285351064392202	0.00436718285205713	0.0068182119974473	0	0	0	0.65511215503954	0.00467963516447548	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000			MGYG-HGUT-04084	658	TRUE	Bacilli class microbe	FALSE	
GUT_GENOME261409	GUT_GENOME261409_00544	GUT_GENOME261409_00079	GUT_GENOME261409_00755	0.109892465877471	1.02271325319071	1.51197773881105	4	74	93	0.672552625807787	0.881527819293077	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460		MGYG-HGUT-04254	652	TRUE	CAG-460 sp. (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME009750	GUT_GENOME273237_00903	GUT_GENOME009750_00251	GUT_GENOME009750_00610	0.0777671845351804	0.115562837386201	0.514802866576282	2	4	35	0.666647804447388	0.236044296165888	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-1000		MGYG-HGUT-00430	649	TRUE	CAG-1000 sp. (Bacilli class)	FALSE	CAG-1000 sp.
GUT_GENOME255983	GUT_GENOME255983_01227	GUT_GENOME238905_00824	GUT_GENOME255983_00561	0.0326501719238313	0.0221988277871947	0.0904695804435079	1	0	1	0.670535099683413	0.048439526718178	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-433	CAG-594	CAG-594 sp000434835	MGYG-HGUT-04086	647	TRUE	CAG-594 sp000434835 (Bacilli class)	FALSE	CAG-594 sp.
GUT_GENOME260112	GUT_GENOME260112_00413	GUT_GENOME260112_00148	GUT_GENOME260112_01064	0.00500632940305352	0.0106718121197948	0.0265621201421121	0	0	0	0.647844500651064	0.0140800872216535	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-533		MGYG-HGUT-04226	645	TRUE	CAG-533 sp. (Bacilli class)	FALSE	CAG-533 sp.
GUT_GENOME006546	GUT_GENOME006546_00030	GUT_GENOME006546_00762	GUT_GENOME006546_00461	0.0251154442388297	0.0302012807158102	0.0387111069287298	0	1	1	0.672154038718776	0.0313426106277899	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-605	CAG-605 sp000433255	MGYG-HGUT-00332	642	TRUE	CAG-605 sp000433255 (Bacilli class)	FALSE	CAG-605 sp.
GUT_GENOME271683	GUT_GENOME271683_00217	GUT_GENOME256853_00334	GUT_GENOME271683_00268	0.203289175274592	1.00572276963474	1.70932510453979	5	58	113	0.701483368075155	0.972779016483041	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302		MGYG-HGUT-04389	640	TRUE	CAG-302 sp. (Bacilli class)	FALSE	CAG-302 sp.
GUT_GENOME254156	GUT_GENOME254156_00268	GUT_GENOME254156_00093	GUT_GENOME254156_00530	0.01183143727764	0.0227048600288089	0.0245858216332777	0	0	0	0.652594530707785	0.0197073729799089	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-582	CAG-582 sp000435515	MGYG-HGUT-04025	633	TRUE	CAG-582 sp000435515 (Bacilli class)	FALSE	CAG-582 sp.
GUT_GENOME134271	GUT_GENOME134271_00754	GUT_GENOME134271_00063	GUT_GENOME134271_00884	0.154584350495517	0.145895701517064	0.360665356119923	6	5	25	0.66916073957334	0.220381802710835	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-533	CAG-533 sp000434495	MGYG-HGUT-02175	619	TRUE	CAG-533 sp000434495 (Bacilli class)	FALSE	CAG-533 sp.
GUT_GENOME009873	GUT_GENOME009873_00860	GUT_GENOME009873_00885	GUT_GENOME009873_00978	0.0725212222565366	0.174888218570283	0.234455381757499	0	5	13	0.71070883221849	0.160621607528106	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-611		MGYG-HGUT-00434	618	TRUE	CAG-611 sp. (Bacilli class)	FALSE	CAG-611 sp.
GUT_GENOME253901	GUT_GENOME253901_00624	GUT_GENOME270871_01318	GUT_GENOME270871_00310	0.0486097627464398	0.328031108372712	0.604158618695462	0	23	43	0.676888727826542	0.326933163271538	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-628	CAG-628 sp003524085	MGYG-HGUT-04014	602	TRUE	CAG-628 sp003524085 (Bacilli class)	FALSE	CAG-628 sp.
GUT_GENOME232472	GUT_GENOME232472_00227	GUT_GENOME232472_01088	GUT_GENOME232472_00254	1.34591936383971	1.16015625214997	2.25965803784156	37	37	45	0.680157881567204	1.58857788461041	FALSE	Bacteria	Firmicutes	Bacilli	RFN20	CAG-288	CAG-568	CAG-568 sp000434395	MGYG-HGUT-03411	593	TRUE	CAG-568 sp000434395 (Bacilli class)	FALSE	CAG-568 sp.
GUT_GENOME011204	GUT_GENOME120712_00387	GUT_GENOME261409_00079	GUT_GENOME120712_00600	0.0267409673960847	1.02271325319071	1.09576246584132	0	74	76	0.66505548956138	0.715072228809372	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460		MGYG-HGUT-00465	574	TRUE	CAG-460 sp. (Bacilli class)	FALSE	CAG-460 sp.
GUT_GENOME022820	GUT_GENOME022820_00531	GUT_GENOME014627_00391	GUT_GENOME022820_00771	0.0110704187880332	0.0211631677065643	0.0305596752514054	0	1	1	0.643325505205949	0.0209310872486676	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	UBA1242			MGYG-HGUT-00679	544	TRUE	Clostridia class microbe	FALSE	
GUT_GENOME181651	GUT_GENOME245498_00776	GUT_GENOME065655_00457	GUT_GENOME181651_00179	0.071172535560255	0.0668781983418396	0.085303854176702	6	6	6	0.650786562295418	0.0744515293595989	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas		MGYG-HGUT-02931	495	TRUE	Porphyromonas sp.	FALSE	Porphyromonas sp.
GUT_GENOME268003	GUT_GENOME268003_00485	GUT_GENOME268003_00111	GUT_GENOME268003_00088	0.00273287248186363	0.0031296109759872	0.00544865163286214	0	0	0	0.639388163383117	0.00377037836357099	FALSE	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-611		MGYG-HGUT-04333	463	TRUE	CAG-611 sp. (Bacilli class)	FALSE	CAG-611 sp.
